EntryID	OrganismName	Kingdom	SequenceLength	SPStart	SPEnd	Class
A0A1B2CTA9	Penicillium thymicola	Fungi	277	None	None	Negative
Q76NU1	Dictyostelium discoideum	Other	493	None	None	Negative
Q8CFD0	Rattus norvegicus	Metazoa	342	None	None	Negative
O09061	Mus musculus	Metazoa	240	None	None	Negative
Q93YQ1	Arabidopsis thaliana	Viridiplantae	1344	None	None	Negative
Q2KHR3	Homo sapiens	Metazoa	1735	None	None	Negative
A5YKK6	Homo sapiens	Metazoa	2376	None	None	Negative
P32871	Bos taurus	Metazoa	1068	None	None	Negative
Q9JK81	Mus musculus	Metazoa	380	None	None	Negative
Q8LPR9	Arabidopsis thaliana	Viridiplantae	1016	None	None	Negative
Q9US56	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	229	None	None	Negative
S0DQI7	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831)	Fungi	316	None	None	Negative
Q9Y388	Homo sapiens	Metazoa	322	None	None	Negative
P61264	Mus musculus	Metazoa	288	None	None	Negative
Q8IYR0	Homo sapiens	Metazoa	622	None	None	Negative
P82159	Chelon ramada	Metazoa	186	None	None	Negative
P48769	Rattus norvegicus	Metazoa	260	None	None	Negative
Q6Q415	Danio rerio	Metazoa	105	None	None	Negative
P38656	Rattus norvegicus	Metazoa	415	None	None	Negative
Q6F4F5	Oryza sativa subsp. japonica	Viridiplantae	480	None	None	Negative
P81461	Canavalia cathartica	Viridiplantae	237	None	None	Negative
P54350	Drosophila melanogaster	Metazoa	609	None	None	Negative
Q9H330	Homo sapiens	Metazoa	879	None	None	Negative
P48318	Mus musculus	Metazoa	593	None	None	Negative
Q9NZI5	Homo sapiens	Metazoa	618	None	None	Negative
Q9EQH1	Rattus norvegicus	Metazoa	665	None	None	Negative
Q9SZD1	Arabidopsis thaliana	Viridiplantae	603	None	None	Negative
O64527	Arabidopsis thaliana	Viridiplantae	166	None	None	Negative
Q6ETX0	Oryza sativa subsp. japonica	Viridiplantae	298	None	None	Negative
Q5E9F8	Bos taurus	Metazoa	136	None	None	Negative
Q9JI92	Rattus norvegicus	Metazoa	300	None	None	Negative
A8HME3	Chlamydomonas reinhardtii	Viridiplantae	192	None	None	Negative
Q498D5	Rattus norvegicus	Metazoa	412	None	None	Negative
O17323	Caenorhabditis elegans	Metazoa	869	None	None	Negative
P02657	Dromaius novaehollandiae	Metazoa	84	None	None	Negative
Q29VN3	Zea mays	Viridiplantae	539	None	None	Negative
P32347	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	None	None	Negative
C3W7B0	Oryza sativa subsp. indica	Viridiplantae	471	None	None	Negative
Q9VJ90	Drosophila melanogaster	Metazoa	665	None	None	Negative
Q9H553	Homo sapiens	Metazoa	416	None	None	Negative
Q02574	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	474	None	None	Negative
Q08E93	Homo sapiens	Metazoa	113	None	None	Negative
Q9S7C9	Arabidopsis thaliana	Viridiplantae	311	None	None	Negative
Q9JJP9	Rattus norvegicus	Metazoa	582	None	None	Negative
Q8R059	Mus musculus	Metazoa	347	None	None	Negative
P53723	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	404	None	None	Negative
Q1HKZ5	Mus musculus	Metazoa	959	None	None	Negative
Q0JNL3	Oryza sativa subsp. japonica	Viridiplantae	329	None	None	Negative
Q8BHG2	Mus musculus	Metazoa	160	None	None	Negative
D3Z9R8	Rattus norvegicus	Metazoa	60	None	None	Negative
Q8NEP9	Homo sapiens	Metazoa	628	None	None	Negative
Q6Y1H2	Homo sapiens	Metazoa	254	None	None	Negative
Q2NKX8	Homo sapiens	Metazoa	1250	None	None	Negative
P82804	Drosophila melanogaster	Metazoa	207	None	None	Negative
Q9GYZ0	Strongylocentrotus purpuratus	Metazoa	1463	None	None	Negative
Q13956	Homo sapiens	Metazoa	83	None	None	Negative
O94378	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	860	None	None	Negative
Q6IRE4	Rattus norvegicus	Metazoa	391	None	None	Negative
O93409	Danio rerio	Metazoa	169	None	None	Negative
O14829	Homo sapiens	Metazoa	653	None	None	Negative
O22881	Arabidopsis thaliana	Viridiplantae	794	None	None	Negative
P10765	Loxodonta africana	Metazoa	199	None	None	Negative
Q8WUZ0	Homo sapiens	Metazoa	217	None	None	Negative
Q6NUN7	Homo sapiens	Metazoa	778	None	None	Negative
Q9JJA9	Mus musculus	Metazoa	392	None	None	Negative
A0A9Y1LLN2	Ailanthus altissima	Viridiplantae	496	None	None	Negative
Q6AI12	Homo sapiens	Metazoa	368	None	None	Negative
P9WEJ7	Aspergillus versicolor	Fungi	541	None	None	Negative
Q8BJU0	Mus musculus	Metazoa	315	None	None	Negative
Q9VL63	Drosophila melanogaster	Metazoa	290	None	None	Negative
Q9UAE6	Toxoplasma gondii	Other	444	None	None	Negative
A4GTP4	Rattus norvegicus	Metazoa	427	None	None	Negative
P32115	Mus musculus	Metazoa	349	None	None	Negative
Q5SGK3	Mus musculus	Metazoa	1345	None	None	Negative
Q0WSN2	Arabidopsis thaliana	Viridiplantae	528	None	None	Negative
Q54QQ0	Dictyostelium discoideum	Other	515	None	None	Negative
A0A1D8QMD2	Rosmarinus officinalis	Viridiplantae	507	None	None	Negative
Q5W0A0	Homo sapiens	Metazoa	696	None	None	Negative
P63259	Rattus norvegicus	Metazoa	375	None	None	Negative
Q93Z70	Arabidopsis thaliana	Viridiplantae	401	None	None	Negative
Q5HYC2	Homo sapiens	Metazoa	2103	None	None	Negative
Q6NL34	Drosophila melanogaster	Metazoa	543	None	None	Negative
A0A0B4J2F0	Homo sapiens	Metazoa	54	None	None	Negative
P11517	Rattus norvegicus	Metazoa	147	None	None	Negative
Q5KMX8	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565)	Fungi	783	None	None	Negative
Q9ERC1	Rattus norvegicus	Metazoa	1912	None	None	Negative
Q3ZCK9	Bos taurus	Metazoa	261	None	None	Negative
P53236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	928	None	None	Negative
P11938	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	827	None	None	Negative
Q7RTY0	Homo sapiens	Metazoa	426	None	None	Negative
Q8JJC0	Gallus gallus	Metazoa	444	None	None	Negative
Q7K556	Drosophila melanogaster	Metazoa	475	None	None	Negative
Q9BCZ4	Mus musculus	Metazoa	190	None	None	Negative
P29117	Rattus norvegicus	Metazoa	206	None	None	Negative
P35520	Homo sapiens	Metazoa	551	None	None	Negative
Q9UL46	Homo sapiens	Metazoa	239	None	None	Negative
P17657	Caenorhabditis elegans	Metazoa	302	None	None	Negative
Q9BYJ9	Homo sapiens	Metazoa	559	None	None	Negative
P22812	Drosophila melanogaster	Metazoa	462	None	None	Negative
Q03263	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	540	None	None	Negative
O08663	Mus musculus	Metazoa	478	None	None	Negative
A0A482NB13	Talaromyces variabilis	Fungi	292	None	None	Negative
Q99999	Homo sapiens	Metazoa	423	None	None	Negative
Q8NBV8	Homo sapiens	Metazoa	387	None	None	Negative
Q9EQK5	Mus musculus	Metazoa	861	None	None	Negative
P21560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	335	None	None	Negative
P00515	Bos taurus	Metazoa	401	None	None	Negative
Q99PU7	Mus musculus	Metazoa	728	None	None	Negative
Q7Z3Z2	Homo sapiens	Metazoa	195	None	None	Negative
Q9H0D2	Homo sapiens	Metazoa	1346	None	None	Negative
P29536	Homo sapiens	Metazoa	600	None	None	Negative
A0A172J2G3	Pueraria montana var. lobata	Viridiplantae	469	None	None	Negative
Q6PAC3	Mus musculus	Metazoa	445	None	None	Negative
P53890	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	448	None	None	Negative
Q4W6D3	Cochliobolus heterostrophus	Fungi	355	None	None	Negative
Q8N8X9	Homo sapiens	Metazoa	362	None	None	Negative
Q9Y248	Homo sapiens	Metazoa	185	None	None	Negative
Q99JY1	Mus musculus	Metazoa	241	None	None	Negative
P86453	Bothrops alternatus	Metazoa	121	None	None	Negative
P17442	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1178	None	None	Negative
Q5BI31	Drosophila melanogaster	Metazoa	1322	None	None	Negative
Q9QZW9	Mus musculus	Metazoa	404	None	None	Negative
Q12270	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	262	None	None	Negative
L0E2T7	Malbranchea aurantiaca	Fungi	336	None	None	Negative
Q9Y5T4	Homo sapiens	Metazoa	150	None	None	Negative
Q9Y6J6	Homo sapiens	Metazoa	123	None	None	Negative
Q9SIT9	Arabidopsis thaliana	Viridiplantae	215	None	None	Negative
Q91VN4	Mus musculus	Metazoa	273	None	None	Negative
P78563	Homo sapiens	Metazoa	741	None	None	Negative
Q61409	Mus musculus	Metazoa	1100	None	None	Negative
Q5FBB7	Homo sapiens	Metazoa	561	None	None	Negative
P48408	Pinus strobus	Viridiplantae	396	None	None	Negative
Q9VRJ2	Drosophila melanogaster	Metazoa	423	None	None	Negative
Q61211	Mus musculus	Metazoa	570	None	None	Negative
Q8H2B4	Mentha aquatica	Viridiplantae	606	None	None	Negative
Q8BP86	Mus musculus	Metazoa	1333	None	None	Negative
Q9C5M0	Arabidopsis thaliana	Viridiplantae	298	None	None	Negative
Q9ZWB3	Arabidopsis thaliana	Viridiplantae	471	None	None	Negative
O00337	Homo sapiens	Metazoa	649	None	None	Negative
Q7TMS5	Mus musculus	Metazoa	657	None	None	Negative
P25336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1018	None	None	Negative
A0A1D8PH98	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	554	None	None	Negative
Q9JII1	Mus musculus	Metazoa	647	None	None	Negative
P0C226	Notamacropus eugenii	Metazoa	49	None	None	Negative
Q63424	Rattus norvegicus	Metazoa	729	None	None	Negative
Q5W416	Canis lupus familiaris	Metazoa	276	None	None	Negative
A0JPM9	Rattus norvegicus	Metazoa	259	None	None	Negative
O75815	Homo sapiens	Metazoa	825	None	None	Negative
Q6XUX3	Homo sapiens	Metazoa	929	None	None	Negative
Q9N623	Plasmodium falciparum	Other	424	None	None	Negative
Q96AT9	Homo sapiens	Metazoa	228	None	None	Negative
Q10135	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1273	None	None	Negative
G2TRN4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	104	None	None	Negative
P28548	Caenorhabditis elegans	Metazoa	234	None	None	Negative
P13183	Bos taurus	Metazoa	80	None	None	Negative
U9W8F2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	110	None	None	Negative
P53846	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	162	None	None	Negative
Q8N2C7	Homo sapiens	Metazoa	3258	None	None	Negative
Q9NQY0	Homo sapiens	Metazoa	253	None	None	Negative
B4DYI2	Homo sapiens	Metazoa	1134	None	None	Negative
Q6A0A9	Mus musculus	Metazoa	1112	None	None	Negative
A7BHQ9	Pholiota nameko	Fungi	625	None	None	Negative
O36005	Griffithsia monilis	Other	164	None	None	Negative
P39103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	70	None	None	Negative
O14369	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388	None	None	Negative
Q9UU84	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	426	None	None	Negative
P29473	Bos taurus	Metazoa	1205	None	None	Negative
Q28046	Bos taurus	Metazoa	715	None	None	Negative
Q80UF7	Mus musculus	Metazoa	732	None	None	Negative
Q96A47	Homo sapiens	Metazoa	359	None	None	Negative
Q9BRP1	Homo sapiens	Metazoa	358	None	None	Negative
Q234G8	Tetrahymena thermophila (strain SB210)	Other	1293	None	None	Negative
Q96C19	Homo sapiens	Metazoa	240	None	None	Negative
Q06609	Homo sapiens	Metazoa	339	None	None	Negative
P58391	Mus musculus	Metazoa	732	None	None	Negative
Q96IU2	Homo sapiens	Metazoa	234	None	None	Negative
P13060	Drosophila melanogaster	Metazoa	844	None	None	Negative
Q03973	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	246	None	None	Negative
Q4JFW8	Solanum lycopersicum	Viridiplantae	272	None	None	Negative
Q8TB36	Homo sapiens	Metazoa	358	None	None	Negative
P31637	Canis lupus familiaris	Metazoa	718	None	None	Negative
O54898	Rattus norvegicus	Metazoa	2254	None	None	Negative
Q8NEP3	Homo sapiens	Metazoa	725	None	None	Negative
P48237	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	864	None	None	Negative
O14896	Homo sapiens	Metazoa	467	None	None	Negative
O42290	Gallus gallus	Metazoa	286	None	None	Negative
P40301	Drosophila melanogaster	Metazoa	234	None	None	Negative
Q9LSE2	Arabidopsis thaliana	Viridiplantae	494	None	None	Negative
P14620	Anas platyrhynchos	Metazoa	103	None	None	Negative
Q4WFT3	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	557	None	None	Negative
Q96PE6	Homo sapiens	Metazoa	472	None	None	Negative
P08646	Drosophila melanogaster	Metazoa	189	None	None	Negative
A2AGH6	Mus musculus	Metazoa	2190	None	None	Negative
Q62876	Rattus norvegicus	Metazoa	234	None	None	Negative
P09017	Homo sapiens	Metazoa	264	None	None	Negative
Q98SJ2	Xenopus laevis	Metazoa	360	None	None	Negative
A0A3Q7JC00	Solanum lycopersicum	Viridiplantae	805	None	None	Negative
Q4WBI4	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	357	None	None	Negative
Q93W57	Sesamum indicum	Viridiplantae	348	None	None	Negative
Q6CW21	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	130	None	None	Negative
P56671	Mus musculus	Metazoa	477	None	None	Negative
B3EWD6	Peromyscus californicus	Metazoa	146	None	None	Negative
P78963	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	625	None	None	Negative
P82473	Zingiber officinale	Viridiplantae	221	None	None	Negative
P58383	Amphidinium carterae	Other	644	None	None	Negative
G2Q9A5	Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799)	Fungi	4011	None	None	Negative
Q4WI89	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	895	None	None	Negative
Q02790	Homo sapiens	Metazoa	459	None	None	Negative
P86029	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	303	None	None	Negative
Q5KSL6	Homo sapiens	Metazoa	1271	None	None	Negative
Q9BUG6	Homo sapiens	Metazoa	496	None	None	Negative
Q61160	Mus musculus	Metazoa	205	None	None	Negative
Q9LYN2	Arabidopsis thaliana	Viridiplantae	259	None	None	Negative
Q12852	Homo sapiens	Metazoa	859	None	None	Negative
Q94AW8	Arabidopsis thaliana	Viridiplantae	420	None	None	Negative
Q06150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	570	None	None	Negative
Q76MZ3	Mus musculus	Metazoa	589	None	None	Negative
P27069	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	137	None	None	Negative
Q3BJY7	Psoroptes ovis	Metazoa	284	None	None	Negative
Q64368	Mus musculus	Metazoa	298	None	None	Negative
Q5XPT3	Mus musculus	Metazoa	690	None	None	Negative
Q5ZMA3	Gallus gallus	Metazoa	225	None	None	Negative
Q95YE2	Caenorhabditis elegans	Metazoa	634	None	None	Negative
Q62986	Rattus norvegicus	Metazoa	530	None	None	Negative
Q8K273	Mus musculus	Metazoa	131	None	None	Negative
Q84P53	Solanum lycopersicum	Viridiplantae	458	None	None	Negative
D3ZAR1	Rattus norvegicus	Metazoa	306	None	None	Negative
P53985	Homo sapiens	Metazoa	500	None	None	Negative
Q09883	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	380	None	None	Negative
P40150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	613	None	None	Negative
Q6PHZ2	Mus musculus	Metazoa	499	None	None	Negative
Q9S9P6	Arabidopsis thaliana	Viridiplantae	453	None	None	Negative
P06838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210	None	None	Negative
P82193	Spinacia oleracea	Viridiplantae	220	None	None	Negative
C0HM08	Naja naja	Metazoa	62	None	None	Negative
V9GXK1	Mus musculus	Metazoa	122	None	None	Negative
P80680	Zea mays	Viridiplantae	97	None	None	Negative
Q24270	Drosophila melanogaster	Metazoa	2516	None	None	Negative
Q8IV76	Homo sapiens	Metazoa	773	None	None	Negative
P28004	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	379	None	None	Negative
A0A1L2D3T3	Inula hupehensis	Viridiplantae	563	None	None	Negative
P35609	Homo sapiens	Metazoa	894	None	None	Negative
Q3UTQ8	Mus musculus	Metazoa	938	None	None	Negative
Q26565	Schistosoma mansoni	Metazoa	161	None	None	Negative
A6NNM8	Homo sapiens	Metazoa	815	None	None	Negative
P86771	Merluccius polli	Metazoa	108	None	None	Negative
P36952	Homo sapiens	Metazoa	375	None	None	Negative
Q80WK7	Rattus norvegicus	Metazoa	475	None	None	Negative
Q9SJT1	Arabidopsis thaliana	Viridiplantae	700	None	None	Negative
W7MRI4	Gibberella moniliformis (strain M3125 / FGSC 7600)	Fungi	531	None	None	Negative
Q8W3Z2	Betula platyphylla	Viridiplantae	755	None	None	Negative
P36521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	249	None	None	Negative
P02706	Rattus norvegicus	Metazoa	284	None	None	Negative
D3ZJ86	Rattus norvegicus	Metazoa	721	None	None	Negative
Q68FJ0	Xenopus laevis	Metazoa	653	None	None	Negative
P22844	Xenopus laevis	Metazoa	196	None	None	Negative
P20248	Homo sapiens	Metazoa	432	None	None	Negative
Q9LS42	Arabidopsis thaliana	Viridiplantae	689	None	None	Negative
Q61036	Mus musculus	Metazoa	559	None	None	Negative
Q7T3T8	Danio rerio	Metazoa	329	None	None	Negative
Q6ZS82	Homo sapiens	Metazoa	235	None	None	Negative
Q944I4	Arabidopsis thaliana	Viridiplantae	456	None	None	Negative
A5PL33	Homo sapiens	Metazoa	1030	None	None	Negative
Q8BYZ7	Mus musculus	Metazoa	720	None	None	Negative
A0A0G2JEB6	Mus musculus	Metazoa	3184	None	None	Negative
Q96H55	Homo sapiens	Metazoa	970	None	None	Negative
P0DI07	Arabidopsis thaliana	Viridiplantae	417	None	None	Negative
Q9VVS4	Drosophila melanogaster	Metazoa	176	None	None	Negative
Q9GV36	Pieris brassicae	Metazoa	850	None	None	Negative
Q6K1S6	Oryza sativa subsp. japonica	Viridiplantae	258	None	None	Negative
A0A7J6K338	Toxoplasma gondii	Other	504	None	None	Negative
Q9BSC4	Homo sapiens	Metazoa	688	None	None	Negative
F4JUI3	Arabidopsis thaliana	Viridiplantae	283	None	None	Negative
P01943	Spalax ehrenbergi	Metazoa	141	None	None	Negative
Q8IMX7	Drosophila melanogaster	Metazoa	652	None	None	Negative
W7LL82	Gibberella moniliformis (strain M3125 / FGSC 7600)	Fungi	369	None	None	Negative
P30038	Homo sapiens	Metazoa	563	None	None	Negative
G5ED45	Caenorhabditis elegans	Metazoa	368	None	None	Negative
P01098	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	None	None	Negative
O04425	Arabidopsis thaliana	Viridiplantae	747	None	None	Negative
Q92503	Homo sapiens	Metazoa	715	None	None	Negative
Q7JQ07	Drosophila mauritiana	Metazoa	345	None	None	Negative
G5EGN3	Caenorhabditis elegans	Metazoa	367	None	None	Negative
Q9VJZ7	Drosophila melanogaster	Metazoa	687	None	None	Negative
Q91VY6	Mus musculus	Metazoa	359	None	None	Negative
P87294	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	136	None	None	Negative
Q9SF15	Arabidopsis thaliana	Viridiplantae	456	None	None	Negative
O77480	Bos taurus	Metazoa	390	None	None	Negative
A3KPQ7	Danio rerio	Metazoa	1378	None	None	Negative
P51153	Homo sapiens	Metazoa	203	None	None	Negative
A0A0U5CNP2	Aspergillus calidoustus	Fungi	314	None	None	Negative
B3H5R8	Arabidopsis thaliana	Viridiplantae	97	None	None	Negative
Q9H2A3	Homo sapiens	Metazoa	272	None	None	Negative
Q63881	Rattus norvegicus	Metazoa	630	None	None	Negative
G4MVZ2	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958)	Fungi	4034	None	None	Negative
W5U2K2	Catharanthus roseus	Viridiplantae	289	None	None	Negative
P36575	Homo sapiens	Metazoa	388	None	None	Negative
P32916	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	621	None	None	Negative
Q8C6E0	Mus musculus	Metazoa	343	None	None	Negative
Q6PJG2	Homo sapiens	Metazoa	1045	None	None	Negative
Q14241	Homo sapiens	Metazoa	772	None	None	Negative
Q10133	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	200	None	None	Negative
O35524	Mus spicilegus	Metazoa	219	None	None	Negative
Q5TBA9	Homo sapiens	Metazoa	3013	None	None	Negative
Q59LS1	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	389	None	None	Negative
Q8LC79	Arabidopsis thaliana	Viridiplantae	295	None	None	Negative
P08684	Homo sapiens	Metazoa	503	None	None	Negative
Q8WZ74	Homo sapiens	Metazoa	1663	None	None	Negative
P08034	Homo sapiens	Metazoa	283	None	None	Negative
P40481	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	377	None	None	Negative
P25789	Homo sapiens	Metazoa	261	None	None	Negative
Q59X67	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	550	None	None	Negative
Q9UNF0	Homo sapiens	Metazoa	486	None	None	Negative
Q6DTM3	Rattus norvegicus	Metazoa	1047	None	None	Negative
Q8K4B2	Mus musculus	Metazoa	609	None	None	Negative
P25376	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	633	None	None	Negative
P15543	Hordeum vulgare	Viridiplantae	132	None	None	Negative
Q7Z7M8	Homo sapiens	Metazoa	397	None	None	Negative
Q9VVG4	Drosophila melanogaster	Metazoa	889	None	None	Negative
A5PKW4	Homo sapiens	Metazoa	1024	None	None	Negative
P01314	Balaenoptera borealis	Metazoa	51	None	None	Negative
O35071	Mus musculus	Metazoa	1100	None	None	Negative
O70582	Mus musculus	Metazoa	701	None	None	Negative
P00502	Rattus norvegicus	Metazoa	222	None	None	Negative
P38316	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	186	None	None	Negative
P50992	Mus musculus	Metazoa	294	None	None	Negative
P00937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	484	None	None	Negative
Q9Y0C9	Dictyostelium discoideum	Other	838	None	None	Negative
A0A0U2V7I8	Mycosarcoma maydis	Fungi	540	None	None	Negative
P58309	Amphidinium carterae	Other	678	None	None	Negative
Q5HZE4	Rattus norvegicus	Metazoa	369	None	None	Negative
Q02614	Mus musculus	Metazoa	308	None	None	Negative
Q95KR7	Saimiri sciureus	Metazoa	509	None	None	Negative
P35662	Bos taurus	Metazoa	667	None	None	Negative
Q9Y8C0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	92	None	None	Negative
